devmac,phyname,type,first_time,last_time,duration_sec,strongest_signal,avg_lat,avg_lon,bytes_data
8A:15:14:B8:16:18,IEEE802.11,"Wi-Fi AP",1774455479,1774455763,284,-68,35.7816000222103,-78.6400869667674,0
8A:15:14:99:EF:A4,IEEE802.11,"Wi-Fi AP",1774455479,1774455763,284,-76,35.7815447120975,-78.6401037576314,0
E6:55:B8:D8:61:EB,IEEE802.11,"Wi-Fi AP",1774455480,1774455764,284,-77,35.7816826781813,-78.6400774080526,0
F6:92:BF:CA:EC:21,IEEE802.11,"Wi-Fi AP",1774455479,1774455763,284,-87,35.781588791638,-78.6401061250836,0
F6:38:83:39:14:03,IEEE802.11,"Wi-Fi AP",1774455482,1774455766,284,-70,35.781658898758,-78.640086875091,0
EE:38:83:60:96:F9,IEEE802.11,"Wi-Fi AP",1774455482,1774455766,284,-69,35.7816653055082,-78.6400847167547,0
0E:03:CB:DF:04:F4,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:0A:82:77,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:E4:9C:12,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:B3:15:13,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:D4:DD:17,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:B7:37:32,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:CC:85:94,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:B9:D6:04,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0E:03:CB:12:44:D3,IEEE802.11,"Wi-Fi Device",1774456233,1774456517,284,0,0.0,0.0,2748
0A:03:CB:75:71:76,IEEE802.11,"Wi-Fi Device",1774456238,1774456522,284,0,0.0,0.0,2748
0A:03:CB:39:B0:A6,IEEE802.11,"Wi-Fi Device",1774456238,1774456522,284,0,0.0,0.0,2748
0A:03:CB:BF:B6:FD,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:AE:1C:9C,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:03:5F:07,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:36:DA:63,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:D8:6A:45,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:7E:1E:94,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:33:92:ED,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:FE:8E:B0,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:EC:A7:51,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:20:FC:CD,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:75:42:03,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:44:76:67,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:89:5D:C0,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:2F:2B:E3,IEEE802.11,"Wi-Fi Device",1774456246,1774456530,284,0,0.0,0.0,2748
0A:03:CB:C8:C3:36,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,1832
0A:03:CB:C9:0C:62,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:79:63:FA,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:58:45:31,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:91:BA:FC,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:C9:E6:A1,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:FA:FC:34,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:AA:D5:00,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:C6:D7:78,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:E2:10:D6,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:5E:40:17,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:81:CF:15,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:49:29:C4,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:C8:C1:AD,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:BE:DB:A0,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:6B:A5:A0,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
0A:03:CB:78:EB:8F,IEEE802.11,"Wi-Fi Device",1774456254,1774456538,284,0,0.0,0.0,2748
AE:86:74:DA:0D:A1,IEEE802.11,"Wi-Fi AP",1774456268,1774456552,284,-63,35.7357537866911,-78.6508622870038,0
26:A3:31:C9:C9:4C,IEEE802.11,"Wi-Fi AP",1774455474,1774455755,281,-71,35.7817065985073,-78.6400797879559,0
00:08:E3:2F:33:51,IEEE802.11,"Wi-Fi Bridged",1774455490,1774455771,281,0,0.0,0.0,974239
9C:3E:53:88:B0:C0,IEEE802.11,"Wi-Fi Client",1774455423,1774455703,280,-93,35.7817425,-78.640125,669
74:A6:CD:53:EF:67,IEEE802.11,"Wi-Fi Bridged",1774455475,1774455755,280,0,0.0,0.0,17317
18:8B:45:D9:BE:84,IEEE802.11,"Wi-Fi Bridged",1774455486,1774455763,277,0,0.0,0.0,462
E2:55:7D:61:B1:D2,IEEE802.11,"Wi-Fi AP",1774455494,1774455771,277,-65,35.7814723750135,-78.640095437642,0
F4:41:A7:18:13:5D,IEEE802.11,"Wi-Fi Bridged",1774456232,1774456509,277,0,0.0,0.0,67784
E2:55:6D:D4:3B:20,IEEE802.11,"Wi-Fi AP",1774455475,1774455751,276,-80,35.7817002759044,-78.6400775575701,0
E2:55:7D:C3:5B:DB,IEEE802.11,"Wi-Fi Ad-Hoc",1774455479,1774455755,276,-59,35.7816876428312,-78.6400752619853,612
E2:55:7D:49:B2:66,IEEE802.11,"Wi-Fi AP",1774455479,1774455755,276,-69,35.7817366665039,-78.6400912776643,0
00:40:AB:64:40:37,IEEE802.11,"Wi-Fi Bridged",1774455496,1774455771,275,0,0.0,0.0,1665
00:40:AB:70:F4:B8,IEEE802.11,"Wi-Fi Bridged",1774455496,1774455771,275,0,0.0,0.0,1881
90:F1:AA:5A:D9:98,IEEE802.11,"Wi-Fi Bridged",1774455419,1774455692,273,0,0.0,0.0,658
E6:9E:C1:97:B7:31,IEEE802.11,"Wi-Fi Bridged",1774455490,1774455763,273,0,0.0,0.0,9692
C8:9E:43:AD:97:0F,IEEE802.11,"Wi-Fi AP",1774455061,1774455330,269,-84,35.7845266352986,-78.6425846024634,0
48:8F:5A:2D:4D:7B,IEEE802.11,"Wi-Fi Ad-Hoc",1774455080,1774455349,269,-93,35.7850435003727,-78.6429452248568,2432
E2:55:6D:C8:EC:6B,IEEE802.11,"Wi-Fi Ad-Hoc",1774455490,1774455759,269,-95,35.7815616427276,-78.6400798097181,56
E2:55:6D:52:87:8C,IEEE802.11,"Wi-Fi AP",1774455490,1774455759,269,-94,35.7816363519002,-78.6400680000973,0
06:8D:DB:38:59:E7,IEEE802.11,"Wi-Fi AP",1774456259,1774456528,269,-71,35.7357912779138,-78.6506829170289,0
1E:6F:0C:BB:AF:E0,IEEE802.11,"Wi-Fi AP",1774455085,1774455353,268,-85,35.7854978961287,-78.6429026751745,0
00:06:80:CF:26:92,IEEE802.11,"Wi-Fi Client",1774455085,1774455353,268,0,0.0,0.0,0
32:8D:CB:C1:25:62,IEEE802.11,"Wi-Fi Ad-Hoc",1774456261,1774456529,268,-79,35.7356516317243,-78.6509071668189,408
06:8D:CB:B2:AE:BC,IEEE802.11,"Wi-Fi AP",1774456264,1774456532,268,-68,35.7356895189439,-78.6508275375543,0
02:8D:CB:7A:F5:06,IEEE802.11,"Wi-Fi AP",1774456264,1774456532,268,-78,35.7356895189439,-78.6508275375543,0
0A:8D:CB:85:88:3B,IEEE802.11,"Wi-Fi AP",1774456264,1774456532,268,-73,35.7356895189439,-78.6508275375543,0
10:51:07:00:17:B9,IEEE802.11,"Wi-Fi Client",1774455480,1774455747,267,-78,35.7817231250181,-78.6400746668028,2766
3A:BB:33:9D:22:F1,IEEE802.11,"Wi-Fi Client",1774455498,1774455763,265,-67,35.7817403750049,-78.6400708917517,873057
64:69:4E:C9:CB:35,IEEE802.11,"Wi-Fi Client",1774456233,1774456497,264,-82,35.736156166692,-78.6505955851547,0
02:00:40:AF:42:93,IEEE802.11,"Wi-Fi AP",1774456278,1774456540,262,0,0.0,0.0,0
0A:03:CB:61:37:2F,IEEE802.11,"Wi-Fi Device",1774456278,1774456540,262,0,0.0,0.0,9016
90:B8:32:9E:A2:96,IEEE802.11,"Wi-Fi AP",1774455064,1774455325,261,-93,35.7844908017016,-78.6426393357442,0
90:B8:32:C4:27:AF,IEEE802.11,"Wi-Fi AP",1774455064,1774455325,261,-94,35.7844908017016,-78.6426393357442,0
90:B8:32:A5:F5:EE,IEEE802.11,"Wi-Fi AP",1774455064,1774455325,261,-93,35.784549793537,-78.6425111692047,0
74:83:C2:17:87:FC,IEEE802.11,"Wi-Fi AP",1774455076,1774455337,261,-66,35.7845511670123,-78.6428802012048,0
76:83:C2:39:24:22,IEEE802.11,"Wi-Fi AP",1774455076,1774455337,261,-63,35.7844900005884,-78.6428886683249,0
98:E7:F4:C4:D3:D6,IEEE802.11,"Wi-Fi AP",1774455494,1774455755,261,-74,35.781460222176,-78.6401114444393,0
92:32:51:72:43:CB,IEEE802.11,"Wi-Fi Client",1774455511,1774455772,261,-81,35.7813376665007,-78.6401569164959,93905
78:8A:20:9A:B5:C2,IEEE802.11,"Wi-Fi AP",1774456733,1774456994,261,-83,35.7576444595732,-78.6639092843082,0
7E:8A:20:C0:78:BE,IEEE802.11,"Wi-Fi AP",1774456741,1774457002,261,-83,35.7574931926421,-78.6645700489459,0
02:17:1A:F4:F4:B8,IEEE802.11,"Wi-Fi AP",1774456741,1774457002,261,-71,35.7578069373683,-78.6640146834903,0
3C:A8:2A:11:D5:57,IEEE802.11,"Wi-Fi Bridged",1774455479,1774455739,260,0,0.0,0.0,2563
F4:92:BF:5F:2C:93,IEEE802.11,"Wi-Fi AP",1774455502,1774455762,260,-75,35.7815972500146,-78.6401004167459,0
E2:55:7D:95:AC:DE,IEEE802.11,"Wi-Fi AP",1774455502,1774455762,260,-66,35.7815089047237,-78.6401107619515,0
9E:18:88:77:50:CE,IEEE802.11,"Wi-Fi AP",1774456237,1774456497,260,-83,35.7358466667891,-78.6506895009241,0
2A:8D:DB:D2:68:E9,IEEE802.11,"Wi-Fi AP",1774456260,1774456520,260,-70,35.7357380629014,-78.6508085006089,0
00:30:44:95:35:11,IEEE802.11,"Wi-Fi AP",1774456426,1774456686,260,-69,35.741954071084,-78.6501991297579,0
56:DD:77:21:57:A5,IEEE802.11,"Wi-Fi Bridged",1774455506,1774455764,258,0,0.0,0.0,1442
68:0F:BC:F6:E3:8D,Bluetooth,BTLE,1774455514,1774455772,258,0,35.7815516110059,-78.6400548888041,0
82:5C:5F:7F:0B:93,IEEE802.11,"Wi-Fi Client",1774455475,1774455732,257,-81,35.7817342038919,-78.6400744630003,12852
C0:84:7D:37:F9:5D,IEEE802.11,"Wi-Fi AP",1774455498,1774455755,257,-80,35.7814933333512,-78.6401036111511,0
06:BC:C6:2C:81:C4,IEEE802.11,"Wi-Fi Bridged",1774456286,1774456540,254,0,0.0,0.0,61372
86:83:C2:BD:C6:70,IEEE802.11,"Wi-Fi AP",1774455068,1774455321,253,-78,35.7845245017877,-78.6424948357364,0
96:83:C2:B3:C2:CA,IEEE802.11,"Wi-Fi AP",1774455076,1774455329,253,-67,35.7846541254225,-78.6428040847148,0
E2:55:7D:8C:46:14,IEEE802.11,"Wi-Fi AP",1774455502,1774455755,253,-63,35.7815062334119,-78.6401170667077,0
E2:55:7D:B6:40:EE,IEEE802.11,"Wi-Fi AP",1774455502,1774455755,253,-69,35.7816901555427,-78.6400786555896,0
8A:15:04:10:1C:F9,IEEE802.11,"Wi-Fi AP",1774455510,1774455763,253,-75,35.7815085238679,-78.640107238103,0
32:8D:DB:E0:E2:DC,IEEE802.11,"Wi-Fi Ad-Hoc",1774456259,1774456512,253,-75,35.735847405358,-78.65078442967,534
06:30:44:B6:A7:26,IEEE802.11,"Wi-Fi AP",1774456433,1774456686,253,-72,35.7462093921977,-78.6495973579225,0
82:8A:20:A0:E9:FC,IEEE802.11,"Wi-Fi AP",1774456741,1774456994,253,-82,35.7574230403919,-78.6643456424392,0
06:17:1A:9C:78:98,IEEE802.11,"Wi-Fi AP",1774456749,1774457002,253,-68,35.7580962668275,-78.6641244998406,0
74:83:C2:E1:02:CA,IEEE802.11,"Wi-Fi AP",1774455068,1774455320,252,-74,35.7844936681482,-78.642681890636,0
A0:8A:06:F7:FF:DB,IEEE802.11,"Wi-Fi AP",1774455069,1774455321,252,-75,35.784515335156,-78.6425195020795,0
E2:55:7D:AF:6D:C3,IEEE802.11,"Wi-Fi AP",1774455487,1774455739,252,-66,35.7816799047228,-78.6400766191284,0
EA:38:83:39:BA:A8,IEEE802.11,"Wi-Fi AP",1774455511,1774455763,252,-76,35.7815273752562,-78.6400917918231,0
EE:38:83:38:B8:79,IEEE802.11,"Wi-Fi AP",1774455511,1774455763,252,-76,35.7816342500076,-78.6400755000584,0
C1:5E:5A:5B:C1:96,Bluetooth,BTLE,1774455520,1774455772,252,0,35.7814475830063,-78.6400693331495,0
0A:8D:CB:ED:A5:BE,IEEE802.11,"Wi-Fi AP",1774456277,1774456529,252,-79,35.7356516079386,-78.6509071430332,0
2A:8D:CB:24:8E:98,IEEE802.11,"Wi-Fi AP",1774456277,1774456529,252,-79,35.7356516079386,-78.6509071430332,0
0E:8D:CB:C3:39:84,IEEE802.11,"Wi-Fi AP",1774456277,1774456529,252,-79,35.7356516079386,-78.6509071430332,0
02:DC:E9:CB:40:E8,IEEE802.11,"Wi-Fi Bridged",1774455495,1774455743,248,0,0.0,0.0,675
74:83:C2:F5:24:61,IEEE802.11,"Wi-Fi AP",1774455060,1774455305,245,-76,35.7849223899775,-78.6423225558737,0
EC:75:0C:24:51:39,IEEE802.11,"Wi-Fi AP",1774455068,1774455313,245,-78,35.7846135015361,-78.642446834891,0
F6:55:B8:09:89:AC,IEEE802.11,"Wi-Fi AP",1774455471,1774455716,245,-91,35.7817580799669,-78.6400688800598,0
00:30:44:93:62:83,IEEE802.11,"Wi-Fi AP",1774455471,1774455716,245,-73,35.7817572407107,-78.6400702963521,0
FA:55:B8:EB:81:02,IEEE802.11,"Wi-Fi AP",1774455471,1774455716,245,-91,35.7817599854856,-78.6400691594559,0
DA:55:B8:FA:FB:C8,IEEE802.11,"Wi-Fi Ad-Hoc",1774455471,1774455716,245,-91,35.7817582933266,-78.6400657600592,168
06:F0:21:DC:CC:2E,IEEE802.11,"Wi-Fi AP",1774455474,1774455719,245,-77,35.781745841292,-78.6400754444942,0
C6:9E:28:EC:0B:BD,IEEE802.11,"Wi-Fi Ad-Hoc",1774455494,1774455739,245,-72,35.7817102444052,-78.640074500029,168
C6:49:6F:11:13:70,IEEE802.11,"Wi-Fi Client",1774455514,1774455759,245,0,0.0,0.0,1043
0E:8D:FB:4E:CE:18,IEEE802.11,"Wi-Fi Client",1774456279,1774456524,245,0,0.0,0.0,0
80:8D:B7:30:90:F6,IEEE802.11,"Wi-Fi AP",1774456302,1774456547,245,-94,35.7356057223556,-78.650700907498,0
E6:CB:AC:8B:1F:5B,IEEE802.11,"Wi-Fi AP",1774456303,1774456548,245,-88,35.7356213336541,-78.6506347224394,0
EA:CB:AC:32:E4:87,IEEE802.11,"Wi-Fi AP",1774456303,1774456548,245,-89,35.7356309794676,-78.6506126043452,0
DE:CB:AC:0A:CA:40,IEEE802.11,"Wi-Fi Ad-Hoc",1774456303,1774456548,245,-89,35.7356137503002,-78.6506523002105,56
86:83:C2:BA:4A:46,IEEE802.11,"Wi-Fi AP",1774455061,1774455305,244,-93,35.7849115011269,-78.6421572503785,0
96:83:C2:DA:0B:9D,IEEE802.11,"Wi-Fi AP",1774455061,1774455305,244,-93,35.7848665564851,-78.6420671668172,0
E2:55:7D:BC:E6:F5,IEEE802.11,"Wi-Fi Ad-Hoc",1774455471,1774455715,244,-64,35.7817629790903,-78.640064833395,194
EA:9E:38:3B:CF:FA,IEEE802.11,"Wi-Fi AP",1774455473,1774455717,244,-90,35.7817562029197,-78.6400682245824,0
E6:9E:38:89:16:E3,IEEE802.11,"Wi-Fi AP",1774455473,1774455717,244,-90,35.7817550972564,-78.6400688193917,0
C6:9E:38:06:11:31,IEEE802.11,"Wi-Fi Ad-Hoc",1774455473,1774455717,244,-90,35.7817554772788,-78.6400679999727,3042
E2:55:6D:AC:49:C7,IEEE802.11,"Wi-Fi AP",1774455475,1774455719,244,-84,35.7817461812239,-78.6400715870176,0
E2:55:6D:09:62:B6,IEEE802.11,"Wi-Fi AP",1774455475,1774455719,244,-84,35.7817463472982,-78.6400699306003,0
A6:3D:BF:28:3C:EB,IEEE802.11,"Wi-Fi Bridged",1774455511,1774455755,244,0,0.0,0.0,924
38:6B:74:DA:98:43,Bluetooth,BTLE,1774455478,1774455720,242,0,35.7817406458402,-78.6400700348063,0
73:7F:41:9E:69:29,Bluetooth,BTLE,1774455479,1774455721,242,0,35.7817316232259,-78.640076543458,0
26:7C:0E:AC:3C:AB,IEEE802.11,"Wi-Fi Bridged",1774455490,1774455731,241,0,0.0,0.0,1429
58:6C:25:5F:5F:24,IEEE802.11,"Wi-Fi Client",1774455510,1774455751,241,-63,35.781746667004,-78.6400561665063,0
F0:D5:BF:2D:08:66,IEEE802.11,"Wi-Fi Client",1774455526,1774455767,241,-65,35.781746333,-78.640036167,0
6C:79:B8:71:14:FE,Bluetooth,BTLE,1774455469,1774455709,240,0,35.7817667560066,-78.6400622262011,0
8E:E0:B5:B1:90:91,IEEE802.11,"Wi-Fi Client",1774455471,1774455711,240,0,0.0,0.0,655
DA:55:B8:16:16:6A,IEEE802.11,"Wi-Fi AP",1774455069,1774455307,238,-95,35.7847656670936,-78.6423388334603,0
7E:57:58:A9:6E:0F,Bluetooth,BTLE,1774455472,1774455710,238,0,35.7817584722066,-78.6400645444513,0
70:15:FB:7F:CA:60,IEEE802.11,"Wi-Fi Client",1774455519,1774455757,238,-89,35.7815391250106,-78.6401040003559,0
E2:E5:D2:50:AD:BA,IEEE802.11,"Wi-Fi Client",1774455787,1774456025,238,-69,35.7747140666775,-78.6404193381227,504
EA:55:B8:D3:8E:B7,IEEE802.11,"Wi-Fi AP",1774455070,1774455307,237,-91,35.7847315836723,-78.6423631671306,0
F6:55:B8:61:13:C3,IEEE802.11,"Wi-Fi AP",1774455070,1774455307,237,-91,35.7847315836723,-78.6423631671306,0
DA:55:B8:31:2A:B0,IEEE802.11,"Wi-Fi Ad-Hoc",1774455070,1774455307,237,-91,35.7847315836723,-78.6423631671306,56
E6:55:B8:93:02:48,IEEE802.11,"Wi-Fi AP",1774455070,1774455307,237,-92,35.7847457225637,-78.642481278045,0
E2:55:B8:21:2E:FA,IEEE802.11,"Wi-Fi AP",1774455070,1774455307,237,-93,35.7847315836723,-78.6423631671306,0
EE:55:B8:8A:0A:75,IEEE802.11,"Wi-Fi AP",1774455070,1774455307,237,-91,35.7847315836723,-78.6423631671306,0
38:94:ED:5C:93:4E,IEEE802.11,"Wi-Fi AP",1774455072,1774455309,237,-87,35.7856296336628,-78.6426667310268,0
96:83:C2:66:36:AC,IEEE802.11,"Wi-Fi AP",1774455076,1774455313,237,-64,35.7847081670078,-78.6427057512169,0
8A:15:04:D9:89:85,IEEE802.11,"Wi-Fi AP",1774455471,1774455708,237,-67,35.7817808750073,-78.6400676945366,0
8A:15:14:F6:51:93,IEEE802.11,"Wi-Fi Ad-Hoc",1774455475,1774455712,237,-88,35.7817532361735,-78.6400663194717,168
8A:15:14:0F:46:FF,IEEE802.11,"Wi-Fi AP",1774455475,1774455712,237,-89,35.781753325825,-78.6400663939684,0
E6:9E:38:DD:09:AE,IEEE802.11,"Wi-Fi AP",1774455480,1774455717,237,-92,35.7817429027993,-78.6400685833009,0
EA:9E:38:4E:8B:3B,IEEE802.11,"Wi-Fi AP",1774455480,1774455717,237,-92,35.7817421474304,-78.6400698397393,0
C6:9E:38:F0:F4:85,IEEE802.11,"Wi-Fi Ad-Hoc",1774455480,1774455717,237,-92,35.7817424166324,-78.6400679305512,84
C6:9E:38:32:F9:E2,IEEE802.11,"Wi-Fi Ad-Hoc",1774455480,1774455717,237,-82,35.7817421474304,-78.6400698397393,4012
FE:55:B8:FB:AC:94,IEEE802.11,"Wi-Fi AP",1774455479,1774455716,237,-91,35.781750606008,-78.6400464697387,0
E2:9E:38:C8:06:EF,IEEE802.11,"Wi-Fi AP",1774455480,1774455717,237,-69,35.7817421474304,-78.6400698397393,0
E6:9E:38:3C:A5:9D,IEEE802.11,"Wi-Fi AP",1774455480,1774455717,237,-82,35.7817421474304,-78.6400698397393,0
70:15:FB:10:4D:2A,IEEE802.11,"Wi-Fi Client",1774455480,1774455717,237,-91,35.7817554443545,-78.64005038904,0
EA:9E:38:9F:D9:F4,IEEE802.11,"Wi-Fi AP",1774455480,1774455717,237,-82,35.7817427066476,-78.640070226649,0
EC:0E:C4:4E:C0:66,IEEE802.11,"Wi-Fi AP",1774456308,1774456545,237,-75,35.7355675780322,-78.6507980999502,0
56:3A:0E:3D:C5:A3,IEEE802.11,"Wi-Fi Ad-Hoc",1774456308,1774456545,237,-91,35.7355627823389,-78.6508072820074,112
64:67:72:4C:0F:92,IEEE802.11,"Wi-Fi AP",1774456311,1774456548,237,-74,35.73569595344,-78.651412147846,70
66:67:72:2E:6C:EC,IEEE802.11,"Wi-Fi AP",1774456311,1774456548,237,-74,35.735648511488,-78.6513012485501,0
90:B8:32:93:0B:45,IEEE802.11,"Wi-Fi AP",1774455069,1774455305,236,-94,35.7848152506491,-78.6422829998078,0
90:B8:32:DB:0B:7C,IEEE802.11,"Wi-Fi AP",1774455069,1774455305,236,-94,35.7848152506491,-78.6422829998078,0
8A:15:14:87:C0:A4,IEEE802.11,"Wi-Fi AP",1774455475,1774455711,236,-87,35.7817510667545,-78.6400687667123,0
26:8D:DB:86:AA:A8,IEEE802.11,"Wi-Fi AP",1774456260,1774456496,236,-71,35.7358231463197,-78.6507696466802,0
33:4A:53:1E:91:04,Bluetooth,BTLE,1774455478,1774455713,235,0,35.7817497360907,-78.640079319513,0
8A:15:24:C4:E5:C8,IEEE802.11,"Wi-Fi Client",1774455467,1774455701,234,-82,35.7817345830018,-78.6400986664985,0
26:58:0C:55:91:BC,Bluetooth,BTLE,1774455479,1774455713,234,0,35.7817445466464,-78.6400650932882,0
1E:57:42:36:69:2E,Bluetooth,BTLE,1774455479,1774455712,233,0,35.7817452631117,-78.6400731579035,0
E2:55:5D:2C:3E:E2,IEEE802.11,"Wi-Fi Client",1774455483,1774455716,233,-93,35.7817305,-78.640041333,0
D2:BD:DC:89:26:59,IEEE802.11,"Wi-Fi Client",1774455077,1774455308,231,0,0.0,0.0,348
42:8F:7A:29:A1:9F,IEEE802.11,"Wi-Fi Ad-Hoc",1774455077,1774455308,231,0,0.0,0.0,348
66:4E:D7:A2:CD:73,Bluetooth,BTLE,1774455478,1774455709,231,0,35.7817440322637,-78.6400695805877,0
26:32:CD:8B:A3:AD,Bluetooth,BTLE,1774455478,1774455709,231,0,35.7817452949286,-78.6400659487009,0
0B:11:39:FF:CB:7A,Bluetooth,BTLE,1774455478,1774455709,231,0,35.7817466527979,-78.6400645973007,0
35:FA:C6:D0:D7:07,Bluetooth,BTLE,1774455479,1774455710,231,0,35.7817409210053,-78.6400755263754,0
33:DC:0B:EE:7A:46,Bluetooth,BTLE,1774455479,1774455710,231,0,35.7817561294544,-78.6400583333505,0
00:00:C0:DE:13:E4,IEEE802.11,"Wi-Fi AP",1774456246,1774456477,231,0,0.0,0.0,0
0C:72:08:34:01:30,Bluetooth,BTLE,1774455479,1774455709,230,0,35.7818002500226,-78.6400510835475,0
58:43:B8:E2:27:99,Bluetooth,BTLE,1774455479,1774455709,230,0,35.7817524998085,-78.6400526834144,0
61:42:5F:D5:E6:3D,Bluetooth,BTLE,1774455481,1774455711,230,0,35.781758250009,-78.6400417500102,0
08:05:81:A3:74:4F,IEEE802.11,"Wi-Fi AP",1774456236,1774456466,230,-79,35.7357587670058,-78.6508252342296,0
AC:8F:A9:AB:AC:5D,IEEE802.11,"Wi-Fi AP",1774455069,1774455298,229,0,0.0,0.0,0
E2:55:B8:EC:4B:49,IEEE802.11,"Wi-Fi AP",1774455072,1774455301,229,-94,35.7850679168851,-78.6423869988485,0
DA:55:B8:C9:C2:A2,IEEE802.11,"Wi-Fi AP",1774455072,1774455301,229,-93,35.7850679168851,-78.6423869988485,0
E6:55:B8:4D:DA:D7,IEEE802.11,"Wi-Fi AP",1774455072,1774455301,229,-93,35.7850679168851,-78.6423869988485,0
E4:C3:2A:C9:80:00,IEEE802.11,"Wi-Fi Client",1774455084,1774455313,229,-72,35.7873964001591,-78.6429481674836,0
50:6F:0C:29:DC:00,IEEE802.11,"Wi-Fi AP",1774455084,1774455313,229,0,0.0,0.0,0
B0:0C:D1:E9:2A:58,IEEE802.11,"Wi-Fi AP",1774455463,1774455692,229,-64,35.7818195556162,-78.6400400278059,0
CC:96:E5:89:3D:71,IEEE802.11,"Wi-Fi Bridged",1774455471,1774455700,229,0,0.0,0.0,698
E2:55:6D:40:36:F8,IEEE802.11,"Wi-Fi AP",1774455480,1774455709,229,-85,35.7817436739199,-78.640066224573,0
E2:55:6D:F6:F2:C4,IEEE802.11,"Wi-Fi Ad-Hoc",1774455480,1774455709,229,-90,35.7817436666591,-78.640066224573,496
20:04:0F:81:71:64,IEEE802.11,"Wi-Fi Bridged",1774455479,1774455708,229,0,0.0,0.0,1056
EA:9E:38:B0:24:23,IEEE802.11,"Wi-Fi AP",1774455479,1774455708,229,-95,35.7817818330242,-78.6400449165394,0
E2:55:6D:0F:1B:DA,IEEE802.11,"Wi-Fi Ad-Hoc",1774455480,1774455709,229,-71,35.7817436739199,-78.640066224573,54
E2:55:6D:49:3E:B9,IEEE802.11,"Wi-Fi AP",1774455480,1774455709,229,-90,35.781742603197,-78.6400658650077,0
EE:85:EC:37:67:D0,IEEE802.11,"Wi-Fi Client",1774455522,1774455751,229,-77,35.7817283055011,-78.6400695833329,1267
